T,a,P,rho
255.539500000000,320.460243878129,53897.3082011482,0.734762757270858
255.533000000000,320.456168177834,53890.1030356260,0.734683219504134
255.526500000000,320.452092425701,53882.8986500699,0.734603688324439
255.520000000000,320.448016621729,53875.6950444154,0.734524163731395
255.513500000000,320.443940765916,53868.4922185978,0.734444645724625
255.507000000000,320.439864858260,53861.2901725526,0.734365134303749
255.500500000000,320.435788898759,53854.0889062152,0.734285629468390
255.494000000000,320.431712887411,53846.8884195209,0.734206131218171
255.487500000000,320.427636824213,53839.6887124053,0.734126639552713
255.481000000000,320.423560709165,53832.4897848037,0.734047154471639
255.474500000000,320.419484542264,53825.2916366515,0.733967675974569
255.468000000000,320.415408323507,53818.0942678843,0.733888204061128
255.461500000000,320.411332052894,53810.8976784374,0.733808738730936
255.455000000000,320.407255730422,53803.7018682463,0.733729279983616
255.448500000000,320.403179356089,53796.5068372465,0.733649827818791
255.442000000000,320.399102929893,53789.3125853733,0.733570382236081
255.435500000000,320.395026451832,53782.1191125624,0.733490943235111
255.429000000000,320.390949921904,53774.9264187489,0.733411510815500
255.422500000000,320.386873340107,53767.7345038685,0.733332084976873
255.416000000000,320.382796706440,53760.5433678567,0.733252665718850
255.409500000000,320.378720020900,53753.3530106488,0.733173253041055
255.403000000000,320.374643283485,53746.1634321804,0.733093846943109
255.396500000000,320.370566494193,53738.9746323869,0.733014447424635
255.390000000000,320.366489653022,53731.7866112039,0.732935054485255
255.383500000000,320.362412759971,53724.5993685667,0.732855668124591
255.377000000000,320.358335815037,53717.4129044110,0.732776288342267
255.370500000000,320.354258818218,53710.2272186721,0.732696915137903
255.364000000000,320.350181769513,53703.0423112855,0.732617548511121
255.357500000000,320.346104668919,53695.8581821869,0.732538188461546
255.351000000000,320.342027516434,53688.6748313116,0.732458834988798
255.344500000000,320.337950312057,53681.4922585952,0.732379488092502
255.338000000000,320.333873055785,53674.3104639732,0.732300147772276
255.331500000000,320.329795747617,53667.1294473811,0.732220814027747
255.325000000000,320.325718387550,53659.9492087544,0.732141486858535
255.318500000000,320.321640975583,53652.7697480285,0.732062166264262
255.312000000000,320.317563511713,53645.5910651392,0.731982852244552
255.305500000000,320.313485995938,53638.4131600219,0.731903544799026
255.299000000000,320.309408428257,53631.2360326121,0.731824243927307
255.292500000000,320.305330808668,53624.0596828453,0.731744949629017
255.286000000000,320.301253137168,53616.8841106571,0.731665661903780
255.279500000000,320.297175413755,53609.7093159830,0.731586380751217
255.273000000000,320.293097638429,53602.5352987586,0.731507106170951
255.266500000000,320.289019811186,53595.3620589195,0.731427838162604
255.260000000000,320.284941932024,53588.1895964011,0.731348576725799
255.253500000000,320.280864000942,53581.0179111391,0.731269321860159
255.247000000000,320.276786017938,53573.8470030690,0.731190073565305
255.240500000000,320.272707983009,53566.6768721263,0.731110831840861
255.234000000000,320.268629896155,53559.5075182466,0.731031596686449
255.227500000000,320.264551757371,53552.3389413656,0.730952368101691
255.221000000000,320.260473566658,53545.1711414187,0.730873146086211
255.214500000000,320.256395324012,53538.0041183416,0.730793930639630
255.208000000000,320.252317029432,53530.8378720699,0.730714721761572
255.201500000000,320.248238682916,53523.6724025390,0.730635519451659
255.195000000000,320.244160284462,53516.5077096847,0.730556323709513
255.188500000000,320.240081834067,53509.3437934425,0.730477134534758
255.182000000000,320.236003331730,53502.1806537480,0.730397951927015
255.175500000000,320.231924777449,53495.0182905368,0.730318775885908
255.169000000000,320.227846171222,53487.8567037445,0.730239606411060
255.162500000000,320.223767513047,53480.6958933068,0.730160443502092
255.156000000000,320.219688802922,53473.5358591591,0.730081287158628
255.149500000000,320.215610040844,53466.3766012373,0.730002137380290
255.143000000000,320.211531226813,53459.2181194768,0.729922994166702
255.136500000000,320.207452360825,53452.0604138133,0.729843857517485
255.130000000000,320.203373442879,53444.9034841825,0.729764727432263
255.123500000000,320.199294472973,53437.7473305198,0.729685603910657
255.117000000000,320.195215451106,53430.5919527611,0.729606486952293
255.110500000000,320.191136377274,53423.4373508419,0.729527376556791
255.104000000000,320.187057251476,53416.2835246979,0.729448272723774
255.097500000000,320.182978073710,53409.1304742647,0.729369175452866
255.091000000000,320.178898843974,53401.9781994780,0.729290084743690
255.084500000000,320.174819562267,53394.8267002734,0.729211000595868
255.078000000000,320.170740228585,53387.6759765866,0.729131923009022
255.071500000000,320.166660842927,53380.5260283532,0.729052851982776
255.065000000000,320.162581405292,53373.3768555089,0.728973787516753
255.058500000000,320.158501915676,53366.2284579893,0.728894729610576
255.052000000000,320.154422374079,53359.0808357303,0.728815678263867
255.045500000000,320.150342780497,53351.9339886673,0.728736633476249
255.039000000000,320.146263134930,53344.7879167362,0.728657595247346
255.032500000000,320.142183437375,53337.6426198725,0.728578563576780
255.026000000000,320.138103687830,53330.4980980120,0.728499538464174
255.019500000000,320.134023886294,53323.3543510903,0.728420519909152
255.013000000000,320.129944032763,53316.2113790432,0.728341507911335
255.006500000000,320.125864127237,53309.0691818064,0.728262502470348
255.000000000000,320.121784169713,53301.9277593154,0.728183503585812
254.993500000000,320.117704160189,53294.7871115062,0.728104511257352
254.987000000000,320.113624098663,53287.6472383143,0.728025525484589
254.980500000000,320.109543985133,53280.5081396755,0.727946546267148
254.974000000000,320.105463819598,53273.3698155255,0.727867573604651
254.967500000000,320.101383602055,53266.2322657999,0.727788607496721
254.961000000000,320.097303332502,53259.0954904347,0.727709647942981
254.954500000000,320.093223010938,53251.9594893654,0.727630694943055
254.948000000000,320.089142637360,53244.8242625277,0.727551748496565
254.941500000000,320.085062211766,53237.6898098575,0.727472808603134
254.935000000000,320.080981734154,53230.5561312905,0.727393875262387
254.928500000000,320.076901204523,53223.4232267624,0.727314948473944
254.922000000000,320.072820622870,53216.2910962089,0.727236028237431
254.915500000000,320.068739989194,53209.1597395659,0.727157114552470
254.909000000000,320.064659303491,53202.0291567690,0.727078207418684
254.902500000000,320.060578565762,53194.8993477540,0.726999306835696
254.896000000000,320.056497776002,53187.7703124567,0.726920412803130
254.889500000000,320.052416934211,53180.6420508128,0.726841525320609
254.883000000000,320.048336040386,53173.5145627582,0.726762644387755
254.876500000000,320.044255094526,53166.3878482284,0.726683770004192
254.870000000000,320.040174096628,53159.2619071595,0.726604902169545
254.863500000000,320.036093046691,53152.1367394871,0.726526040883435
254.857000000000,320.032011944712,53145.0123451471,0.726447186145485
254.850500000000,320.027930790689,53137.8887240751,0.726368337955320
254.844000000000,320.023849584621,53130.7658762070,0.726289496312563
254.837500000000,320.019768326505,53123.6438014786,0.726210661216835
254.831000000000,320.015687016340,53116.5224998256,0.726131832667762
254.824500000000,320.011605654123,53109.4019711840,0.726053010664966
254.818000000000,320.007524239853,53102.2822154894,0.725974195208071
254.811500000000,320.003442773527,53095.1632326778,0.725895386296700
254.805000000000,319.999361255144,53088.0450226849,0.725816583930476
254.798500000000,319.995279684701,53080.9275854465,0.725737788109024
254.792000000000,319.991198062197,53073.8109208984,0.725658998831964
254.785500000000,319.987116387629,53066.6950289765,0.725580216098923
254.779000000000,319.983034660996,53059.5799096166,0.725501439909523
254.772500000000,319.978952882295,53052.4655627545,0.725422670263386
254.766000000000,319.974871051525,53045.3519883260,0.725343907160138
254.759500000000,319.970789168683,53038.2391862671,0.725265150599400
254.753000000000,319.966707233768,53031.1271565136,0.725186400580798
254.746500000000,319.962625246778,53024.0158990011,0.725107657103953
254.740000000000,319.958543207710,53016.9054136658,0.725028920168490
254.733500000000,319.954461116563,53009.7957004433,0.724950189774032
254.727000000000,319.950378973334,53002.6867592696,0.724871465920203
254.720500000000,319.946296778022,52995.5785900805,0.724792748606625
254.714000000000,319.942214530624,52988.4711928118,0.724714037832923
254.707500000000,319.938132231139,52981.3645673995,0.724635333598721
254.701000000000,319.934049879565,52974.2587137794,0.724556635903640
254.694500000000,319.929967475899,52967.1536318873,0.724477944747306
254.688000000000,319.925885020140,52960.0493216593,0.724399260129342
254.681500000000,319.921802512286,52952.9457830310,0.724320582049371
254.675000000000,319.917719952334,52945.8430159386,0.724241910507017
254.668500000000,319.913637340283,52938.7410203177,0.724163245501904
254.662000000000,319.909554676130,52931.6397961043,0.724084587033654
254.655500000000,319.905471959874,52924.5393432344,0.724005935101893
254.649000000000,319.901389191513,52917.4396616437,0.723927289706242
254.642500000000,319.897306371045,52910.3407512683,0.723848650846328
254.636000000000,319.893223498467,52903.2426120440,0.723770018521771
254.629500000000,319.889140573778,52896.1452439067,0.723691392732198
254.623000000000,319.885057596975,52889.0486467924,0.723612773477230
254.616500000000,319.880974568057,52881.9528206370,0.723534160756492
254.610000000000,319.876891487022,52874.8577653763,0.723455554569607
254.603500000000,319.872808353867,52867.7634809464,0.723376954916200
254.597000000000,319.868725168592,52860.6699672831,0.723298361795894
254.590500000000,319.864641931192,52853.5772243224,0.723219775208312
254.584000000000,319.860558641668,52846.4852520002,0.723141195153080
254.577500000000,319.856475300016,52839.3940502525,0.723062621629819
254.571000000000,319.852391906235,52832.3036190152,0.722984054638155
254.564500000000,319.848308460323,52825.2139582243,0.722905494177710
254.558000000000,319.844224962278,52818.1250678157,0.722826940248109
254.551500000000,319.840141412097,52811.0369477253,0.722748392848975
254.545000000000,319.836057809779,52803.9495978892,0.722669851979933
254.538500000000,319.831974155321,52796.8630182432,0.722591317640606
254.532000000000,319.827890448722,52789.7772087234,0.722512789830618
254.525500000000,319.823806689980,52782.6921692658,0.722434268549593
254.519000000000,319.819722879093,52775.6078998062,0.722355753797154
254.512500000000,319.815639016059,52768.5244002807,0.722277245572927
254.506000000000,319.811555100875,52761.4416706253,0.722198743876534
254.499500000000,319.807471133540,52754.3597107760,0.722120248707599
254.493000000000,319.803387114052,52747.2785206687,0.722041760065748
254.486500000000,319.799303042408,52740.1981002393,0.721963277950601
254.480000000000,319.795218918607,52733.1184494241,0.721884802361786
254.473500000000,319.791134742647,52726.0395681588,0.721806333298925
254.467000000000,319.787050514526,52718.9614563796,0.721727870761642
254.460500000000,319.782966234241,52711.8841140224,0.721649414749562
254.454000000000,319.778881901792,52704.8075410233,0.721570965262307
254.447500000000,319.774797517175,52697.7317373183,0.721492522299504
254.441000000000,319.770713080388,52690.6567028433,0.721414085860774
254.434500000000,319.766628591431,52683.5824375345,0.721335655945742
254.428000000000,319.762544050300,52676.5089413277,0.721257232554033
254.421500000000,319.758459456994,52669.4362141592,0.721178815685271
254.415000000000,319.754374811511,52662.3642559649,0.721100405339079
254.408500000000,319.750290113848,52655.2930666807,0.721022001515082
254.402000000000,319.746205364004,52648.2226462429,0.720943604212904
254.395500000000,319.742120561977,52641.1529945874,0.720865213432168
254.389000000000,319.738035707765,52634.0841116502,0.720786829172499
254.382500000000,319.733950801365,52627.0159973675,0.720708451433522
254.376000000000,319.729865842777,52619.9486516753,0.720630080214859
254.369500000000,319.725780831997,52612.8820745096,0.720551715516137
254.363000000000,319.721695769023,52605.8162658064,0.720473357336977
254.356500000000,319.717610653855,52598.7512255020,0.720395005677006
254.350000000000,319.713525486489,52591.6869535323,0.720316660535846
254.343500000000,319.709440266924,52584.6234498334,0.720238321913123
254.337000000000,319.705354995158,52577.5607143414,0.720159989808460
254.330500000000,319.701269671188,52570.4987469924,0.720081664221481
254.324000000000,319.697184295014,52563.4375477224,0.720003345151812
254.317500000000,319.693098866632,52556.3771164676,0.719925032599076
254.311000000000,319.689013386041,52549.3174531640,0.719846726562897
254.304500000000,319.684927853238,52542.2585577477,0.719768427042899
254.298000000000,319.680842268222,52535.2004301549,0.719690134038708
254.291500000000,319.676756630991,52528.1430703217,0.719611847549947
254.285000000000,319.672670941543,52521.0864781840,0.719533567576241
254.278500000000,319.668585199875,52514.0306536781,0.719455294117213
254.272000000000,319.664499405987,52506.9755967401,0.719377027172489
254.265500000000,319.660413559875,52499.9213073061,0.719298766741693
254.259000000000,319.656327661537,52492.8677853122,0.719220512824448
254.252500000000,319.652241710973,52485.8150306945,0.719142265420379
254.246000000000,319.648155708179,52478.7630433892,0.719064024529112
254.239500000000,319.644069653153,52471.7118233324,0.718985790150269
254.233000000000,319.639983545895,52464.6613704602,0.718907562283477
254.226500000000,319.635897386401,52457.6116847088,0.718829340928358
254.220000000000,319.631811174670,52450.5627660144,0.718751126084538
254.213500000000,319.627724910700,52443.5146143130,0.718672917751640
254.207000000000,319.623638594488,52436.4672295408,0.718594715929290
254.200500000000,319.619552226033,52429.4206116340,0.718516520617112
254.194000000000,319.615465805333,52422.3747605287,0.718438331814730
254.187500000000,319.611379332385,52415.3296761612,0.718360149521769
254.181000000000,319.607292807189,52408.2853584675,0.718281973737853
254.174500000000,319.603206229740,52401.2418073838,0.718203804462607
254.168000000000,319.599119600039,52394.1990228463,0.718125641695655
254.161500000000,319.595032918082,52387.1570047913,0.718047485436622
254.155000000000,319.590946183868,52380.1157531547,0.717969335685133
254.148500000000,319.586859397394,52373.0752678730,0.717891192440811
254.142000000000,319.582772558660,52366.0355488822,0.717813055703283
254.135500000000,319.578685667661,52358.9965961185,0.717734925472171
254.129000000000,319.574598724398,52351.9584095181,0.717656801747101
254.122500000000,319.570511728867,52344.9209890173,0.717578684527698
254.116000000000,319.566424681067,52337.8843345522,0.717500573813586
254.109500000000,319.562337580995,52330.8484460590,0.717422469604389
254.103000000000,319.558250428650,52323.8133234740,0.717344371899733
254.096500000000,319.554163224030,52316.7789667333,0.717266280699243
254.090000000000,319.550075967132,52309.7453757732,0.717188196002541
254.083500000000,319.545988657955,52302.7125505299,0.717110117809254
254.077000000000,319.541901296497,52295.6804909397,0.717032046119006
254.070500000000,319.537813882755,52288.6491969387,0.716953980931422
254.064000000000,319.533726416727,52281.6186684631,0.716875922246126
254.057500000000,319.529638898413,52274.5889054493,0.716797870062744
254.051000000000,319.525551327809,52267.5599078335,0.716719824380900
254.044500000000,319.521463704913,52260.5316755519,0.716641785200219
254.038000000000,319.517376029724,52253.5042085407,0.716563752520325
254.031500000000,319.513288302239,52246.4775067363,0.716485726340844
254.025000000000,319.509200522458,52239.4515700747,0.716407706661399
254.018500000000,319.505112690376,52232.4263984925,0.716329693481617
254.012000000000,319.501024805993,52225.4019919256,0.716251686801121
254.005500000000,319.496936869307,52218.3783503106,0.716173686619538
253.999000000000,319.492848880315,52211.3554735835,0.716095692936490
253.992500000000,319.488760839016,52204.3333616807,0.716017705751604
253.986000000000,319.484672745407,52197.3120145385,0.715939725064504
253.979500000000,319.480584599487,52190.2914320932,0.715861750874815
253.973000000000,319.476496401253,52183.2716142810,0.715783783182162
253.966500000000,319.472408150704,52176.2525610382,0.715705821986171
253.960000000000,319.468319847837,52169.2342723010,0.715627867286464
253.953500000000,319.464231492651,52162.2167480059,0.715549919082669
253.947000000000,319.460143085143,52155.1999880891,0.715471977374409
253.940500000000,319.456054625312,52148.1839924869,0.715394042161310
253.934000000000,319.451966113154,52141.1687611356,0.715316113442996
253.927500000000,319.447877548670,52134.1542939716,0.715238191219094
253.921000000000,319.443788931856,52127.1405909311,0.715160275489227
253.914500000000,319.439700262710,52120.1276519504,0.715082366253020
253.908000000000,319.435611541231,52113.1154769659,0.715004463510099
253.901500000000,319.431522767416,52106.1040659138,0.714926567260088
253.895000000000,319.427433941263,52099.0934187306,0.714848677502614
253.888500000000,319.423345062771,52092.0835353526,0.714770794237299
253.882000000000,319.419256131937,52085.0744157161,0.714692917463772
253.875500000000,319.415167148760,52078.0660597574,0.714615047181654
253.869000000000,319.411078113236,52071.0584674128,0.714537183390573
253.862500000000,319.406989025366,52064.0516386188,0.714459326090153
253.856000000000,319.402899885145,52057.0455733116,0.714381475280018
253.849500000000,319.398810692573,52050.0402714277,0.714303630959796
253.843000000000,319.394721447647,52043.0357329034,0.714225793129109
253.836500000000,319.390632150365,52036.0319576750,0.714147961787584
253.830000000000,319.386542800726,52029.0289456789,0.714070136934846
253.823500000000,319.382453398727,52022.0266968515,0.713992318570520
253.817000000000,319.378363944366,52015.0252111291,0.713914506694231
253.810500000000,319.374274437642,52008.0244884482,0.713836701305604
253.804000000000,319.370184878551,52001.0245287450,0.713758902404265
253.797500000000,319.366095267093,51994.0253319561,0.713681109989838
253.791000000000,319.362005603265,51987.0268980177,0.713603324061950
253.784500000000,319.357915887065,51980.0292268663,0.713525544620224
253.778000000000,319.353826118492,51973.0323184382,0.713447771664287
253.771500000000,319.349736297543,51966.0361726700,0.713370005193764
253.765000000000,319.345646424215,51959.0407894978,0.713292245208280
253.758500000000,319.341556498508,51952.0461688583,0.713214491707460
253.752000000000,319.337466520419,51945.0523106877,0.713136744690930
253.745500000000,319.333376489947,51938.0592149225,0.713059004158315
253.739000000000,319.329286407088,51931.0668814991,0.712981270109239
253.732500000000,319.325196271841,51924.0753103539,0.712903542543330
253.726000000000,319.321106084205,51917.0845014234,0.712825821460211
253.719500000000,319.317015844176,51910.0944546439,0.712748106859509
253.713000000000,319.312925551754,51903.1051699520,0.712670398740848
253.706500000000,319.308835206936,51896.1166472840,0.712592697103855
253.700000000000,319.304744809719,51889.1288865764,0.712515001948154
253.693500000000,319.300654360103,51882.1418877655,0.712437313273371
253.687000000000,319.296563858085,51875.1556507880,0.712359631079132
253.680500000000,319.292473303662,51868.1701755802,0.712281955365060
253.674000000000,319.288382696834,51861.1854620785,0.712204286130783
253.667500000000,319.284292037598,51854.2015102195,0.712126623375926
253.661000000000,319.280201325951,51847.2183199395,0.712048967100114
253.654500000000,319.276110561893,51840.2358911752,0.711971317302974
253.648000000000,319.272019745420,51833.2542238628,0.711893673984128
253.641500000000,319.267928876531,51826.2733179389,0.711816037143205
253.635000000000,319.263837955225,51819.2931733400,0.711738406779829
253.628500000000,319.259746981498,51812.3137900025,0.711660782893625
253.622000000000,319.255655955349,51805.3351678630,0.711583165484220
253.615500000000,319.251564876775,51798.3573068578,0.711505554551238
253.609000000000,319.247473745776,51791.3802069236,0.711427950094306
253.602500000000,319.243382562349,51784.4038679968,0.711350352113049
253.596000000000,319.239291326491,51777.4282900139,0.711272760607092
253.589500000000,319.235200038201,51770.4534729113,0.711195175576062
253.583000000000,319.231108697476,51763.4794166256,0.711117597019583
253.576500000000,319.227017304316,51756.5061210934,0.711040024937282
253.570000000000,319.222925858717,51749.5335862511,0.710962459328784
253.563500000000,319.218834360678,51742.5618120352,0.710884900193714
253.557000000000,319.214742810197,51735.5907983823,0.710807347531699
253.550500000000,319.210651207271,51728.6205452289,0.710729801342364
253.544000000000,319.206559551899,51721.6510525114,0.710652261625335
253.537500000000,319.202467844079,51714.6823201664,0.710574728380237
253.531000000000,319.198376083808,51707.7143481306,0.710497201606696
253.524500000000,319.194284271085,51700.7471363404,0.710419681304338
253.518000000000,319.190192405907,51693.7806847323,0.710342167472789
253.511500000000,319.186100488273,51686.8149932429,0.710264660111675
253.505000000000,319.182008518181,51679.8500618087,0.710187159220620
253.498500000000,319.177916495628,51672.8858903663,0.710109664799251
253.492000000000,319.173824420613,51665.9224788523,0.710032176847194
253.485500000000,319.169732293133,51658.9598272032,0.709954695364075
253.479000000000,319.165640113186,51651.9979353556,0.709877220349519
253.472500000000,319.161547880771,51645.0368032460,0.709799751803152
253.466000000000,319.157455595886,51638.0764308110,0.709722289724600
253.459500000000,319.153363258528,51631.1168179871,0.709644834113489
253.453000000000,319.149270868696,51624.1579647111,0.709567384969445
253.446500000000,319.145178426386,51617.1998709194,0.709489942292093
253.440000000000,319.141085931599,51610.2425365486,0.709412506081059
253.433500000000,319.136993384330,51603.2859615353,0.709335076335970
253.427000000000,319.132900784579,51596.3301458162,0.709257653056451
253.420500000000,319.128808132343,51589.3750893277,0.709180236242129
253.414000000000,319.124715427621,51582.4207920066,0.709102825892628
253.407500000000,319.120622670410,51575.4672537893,0.709025422007576
253.401000000000,319.116529860708,51568.5144746126,0.708948024586597
253.394500000000,319.112436998513,51561.5624544130,0.708870633629319
253.388000000000,319.108344083824,51554.6111931272,0.708793249135366
253.381500000000,319.104251116637,51547.6606906917,0.708715871104366
253.375000000000,319.100158096952,51540.7109470432,0.708638499535943
253.368500000000,319.096065024766,51533.7619621183,0.708561134429724
253.362000000000,319.091971900078,51526.8137358536,0.708483775785336
253.355500000000,319.087878722884,51519.8662681858,0.708406423602403
253.349000000000,319.083785493184,51512.9195590516,0.708329077880553
253.342500000000,319.079692210974,51505.9736083874,0.708251738619410
253.336000000000,319.075598876254,51499.0284161301,0.708174405818602
253.329500000000,319.071505489020,51492.0839822162,0.708097079477754
253.323000000000,319.067412049272,51485.1403065823,0.708019759596493
253.316500000000,319.063318557007,51478.1973891652,0.707942446174444
253.310000000000,319.059225012222,51471.2552299016,0.707865139211234
253.303500000000,319.055131414917,51464.3138287280,0.707787838706488
253.297000000000,319.051037765089,51457.3731855811,0.707710544659834
253.290500000000,319.046944062735,51450.4333003977,0.707633257070897
253.284000000000,319.042850307854,51443.4941731143,0.707555975939302
253.277500000000,319.038756500445,51436.5558036676,0.707478701264678
253.271000000000,319.034662640504,51429.6181919944,0.707401433046649
253.264500000000,319.030568728030,51422.6813380313,0.707324171284841
253.258000000000,319.026474763020,51415.7452417151,0.707246915978883
253.251500000000,319.022380745474,51408.8099029822,0.707169667128398
253.245000000000,319.018286675388,51401.8753217697,0.707092424733014
253.238500000000,319.014192552761,51394.9414980140,0.707015188792357
253.232000000000,319.010098377591,51388.0084316518,0.706937959306052
253.225500000000,319.006004149875,51381.0761226201,0.706860736273728
253.219000000000,319.001909869612,51374.1445708553,0.706783519695009
253.212500000000,318.997815536800,51367.2137762942,0.706706309569522
253.206000000000,318.993721151436,51360.2837388735,0.706629105896893
253.199500000000,318.989626713519,51353.3544585301,0.706551908676749
253.193000000000,318.985532223046,51346.4259352005,0.706474717908715
253.186500000000,318.981437680016,51339.4981688215,0.706397533592419
253.180000000000,318.977343084427,51332.5711593299,0.706320355727487
253.173500000000,318.973248436276,51325.6449066623,0.706243184313545
253.167000000000,318.969153735561,51318.7194107556,0.706166019350219
253.160500000000,318.965058982281,51311.7946715465,0.706088860837137
253.154000000000,318.960964176433,51304.8706889716,0.706011708773923
253.147500000000,318.956869318016,51297.9474629678,0.705934563160205
253.141000000000,318.952774407027,51291.0249934718,0.705857423995609
253.134500000000,318.948679443465,51284.1032804205,0.705780291279762
253.128000000000,318.944584427326,51277.1823237504,0.705703165012290
253.121500000000,318.940489358611,51270.2621233984,0.705626045192820
253.115000000000,318.936394237315,51263.3426793013,0.705548931820977
253.108500000000,318.932299063438,51256.4239913959,0.705471824896389
253.102000000000,318.928203836976,51249.5060596188,0.705394724418682
253.095500000000,318.924108557929,51242.5888839070,0.705317630387483
253.089000000000,318.920013226295,51235.6724641971,0.705240542802417
253.082500000000,318.915917842070,51228.7568004260,0.705163461663112
253.076000000000,318.911822405254,51221.8418925305,0.705086386969195
253.069500000000,318.907726915843,51214.9277404473,0.705009318720291
253.063000000000,318.903631373837,51208.0143441132,0.704932256916028
253.056500000000,318.899535779232,51201.1017034652,0.704855201556031
253.050000000000,318.895440132028,51194.1898184398,0.704778152639928
253.043500000000,318.891344432222,51187.2786889741,0.704701110167345
253.037000000000,318.887248679812,51180.3683150046,0.704624074137909
253.030500000000,318.883152874795,51173.4586964685,0.704547044551247
253.024000000000,318.879057017171,51166.5498333022,0.704470021406984
253.017500000000,318.874961106936,51159.6417254429,0.704393004704748
253.011000000000,318.870865144089,51152.7343728272,0.704315994444165
253.004500000000,318.866769128628,51145.8277753920,0.704238990624863
252.998000000000,318.862673060551,51138.9219330741,0.704161993246468
252.991500000000,318.858576939856,51132.0168458104,0.704085002308606
252.985000000000,318.854480766540,51125.1125135377,0.704008017810905
252.978500000000,318.850384540602,51118.2089361929,0.703931039752990
252.972000000000,318.846288262040,51111.3061137127,0.703854068134489
252.965500000000,318.842191930852,51104.4040460341,0.703777102955028
252.959000000000,318.838095547035,51097.5027330940,0.703700144214235
252.952500000000,318.833999110587,51090.6021748291,0.703623191911737
252.946000000000,318.829902621508,51083.7023711763,0.703546246047158
252.939500000000,318.825806079793,51076.8033220726,0.703469306620128
252.933000000000,318.821709485443,51069.9050274547,0.703392373630273
252.926500000000,318.817612838453,51063.0074872595,0.703315447077218
252.920000000000,318.813516138824,51056.1107014240,0.703238526960592
252.913500000000,318.809419386551,51049.2146698850,0.703161613280020
252.907000000000,318.805322581634,51042.3193925795,0.703084706035131
252.900500000000,318.801225724071,51035.4248694441,0.703007805225550
252.894000000000,318.797128813859,51028.5311004160,0.702930910850906
252.887500000000,318.793031850996,51021.6380854319,0.702854022910824
252.881000000000,318.788934835480,51014.7458244288,0.702777141404931
252.874500000000,318.784837767310,51007.8543173436,0.702700266332855
252.868000000000,318.780740646483,51000.9635641132,0.702623397694222
252.861500000000,318.776643472997,50994.0735646745,0.702546535488660
252.855000000000,318.772546246850,50987.1843189644,0.702469679715795
252.848500000000,318.768448968040,50980.2958269198,0.702392830375254
252.842000000000,318.764351636566,50973.4080884777,0.702315987466665
252.835500000000,318.760254252424,50966.5211035749,0.702239150989654
252.829000000000,318.756156815614,50959.6348721485,0.702162320943848
252.822500000000,318.752059326132,50952.7493941353,0.702085497328875
252.816000000000,318.747961783978,50945.8646694723,0.702008680144361
252.809500000000,318.743864189148,50938.9806980964,0.701931869389934
252.803000000000,318.739766541641,50932.0974799446,0.701855065065220
252.796500000000,318.735668841456,50925.2150149538,0.701778267169846
252.790000000000,318.731571088589,50918.3333030609,0.701701475703440
252.783500000000,318.727473283038,50911.4523442030,0.701624690665630
252.777000000000,318.723375424803,50904.5721383170,0.701547912056041
252.770500000000,318.719277513881,50897.6926853398,0.701471139874301
252.764000000000,318.715179550269,50890.8139852084,0.701394374120037
252.757500000000,318.711081533965,50883.9360378598,0.701317614792877
252.751000000000,318.706983464969,50877.0588432309,0.701240861892447
252.744500000000,318.702885343277,50870.1824012588,0.701164115418374
252.738000000000,318.698787168888,50863.3067118803,0.701087375370287
252.731500000000,318.694688941799,50856.4317750326,0.701010641747811
252.725000000000,318.690590662009,50849.5575906526,0.700933914550575
252.718500000000,318.686492329515,50842.6841586772,0.700857193778205
252.712000000000,318.682393944316,50835.8114790435,0.700780479430329
252.705500000000,318.678295506409,50828.9395516884,0.700703771506574
252.699000000000,318.674197015792,50822.0683765490,0.700627070006567
252.692500000000,318.670098472464,50815.1979535624,0.700550374929936
252.686000000000,318.665999876422,50808.3282826653,0.700473686276306
252.679500000000,318.661901227665,50801.4593637950,0.700397004045308
252.673000000000,318.657802526189,50794.5911968885,0.700320328236566
252.666500000000,318.653703771994,50787.7237818826,0.700243658849709
252.660000000000,318.649604965078,50780.8571187145,0.700166995884365
252.653500000000,318.645506105437,50773.9912073212,0.700090339340159
252.647000000000,318.641407193070,50767.1260476398,0.700013689216721
252.640500000000,318.637308227976,50760.2616396071,0.699937045513676
252.634000000000,318.633209210151,50753.3979831605,0.699860408230653
252.627500000000,318.629110139595,50746.5350782367,0.699783777367278
252.621000000000,318.625011016304,50739.6729247729,0.699707152923180
252.614500000000,318.620911840278,50732.8115227062,0.699630534897985
252.608000000000,318.616812611513,50725.9508719735,0.699553923291321
252.601500000000,318.612713330008,50719.0909725121,0.699477318102817
252.595000000000,318.608613995761,50712.2318242588,0.699400719332097
252.588500000000,318.604514608770,50705.3734271508,0.699324126978792
252.582000000000,318.600415169033,50698.5157811251,0.699247541042527
252.575500000000,318.596315676547,50691.6588861189,0.699170961522930
252.569000000000,318.592216131311,50684.8027420691,0.699094388419630
252.562500000000,318.588116533323,50677.9473489129,0.699017821732252
252.556000000000,318.584016882580,50671.0927065875,0.698941261460426
252.549500000000,318.579917179081,50664.2388150297,0.698864707603778
252.543000000000,318.575817422823,50657.3856741767,0.698788160161936
252.536500000000,318.571717613805,50650.5332839657,0.698711619134528
252.530000000000,318.567617752024,50643.6816443338,0.698635084521180
252.523500000000,318.563517837479,50636.8307552179,0.698558556321522
252.517000000000,318.559417870167,50629.9806165553,0.698482034535179
