time (sec),density (kg/m^3),y acceleration (m/s^2)
129.1127781,0.625682367,0.024393278
129.1230209,0.625697283,0.024392548
129.1332636,0.6257122,0.024391814
129.1435063,0.625727116,0.024391076
129.1537491,0.625742032,0.024390335
129.1639918,0.625756949,0.024389608
129.1728153,0.625769798,0.024388979
129.1816388,0.625782648,0.024388346
129.1904623,0.625795498,0.024387711
129.1992859,0.625808348,0.024387072
129.208044,0.625821103,0.024386448
129.2168021,0.625833858,0.024385825
129.2255602,0.625846612,0.024385198
129.2343183,0.625859367,0.024384569
129.2430764,0.625872122,0.024383937
129.2518345,0.625884877,0.024383306
129.2605926,0.625897633,0.024382684
129.2693508,0.625910388,0.02438206
129.2735899,0.625916562,0.024381757
129.277829,0.625922736,0.024381453
129.2820681,0.625928909,0.024381148
129.2863072,0.625935083,0.024380842
129.2905464,0.625941257,0.024380536
129.2947855,0.625947431,0.024380229
129.2990246,0.625953605,0.024379923
129.3032637,0.625959779,0.024379623
129.3072574,0.625965596,0.02437934
129.3112511,0.625971412,0.024379056
129.3152447,0.625977228,0.024378771
129.3192384,0.625983045,0.024378486
129.325692,0.625992444,0.024378024
129.3321456,0.626001844,0.02437756
129.3385992,0.626011243,0.024377094
129.3450528,0.626020642,0.024376626
129.3515063,0.626030042,0.024376167
129.3579599,0.626039441,0.024375709
129.3644135,0.626048841,0.02437525
129.3708671,0.62605824,0.024374788
129.3790676,0.626070184,0.024374199
129.3872681,0.626082128,0.024373608
129.3954686,0.626094072,0.024373015
129.4036692,0.626106016,0.024372434
129.4108157,0.626116425,0.024371926
129.4179622,0.626126834,0.024371416
129.4251087,0.626137243,0.024370903
129.4322552,0.626147653,0.024370389
129.4394017,0.626158062,0.024369872
129.4465482,0.626168471,0.02436936
129.4536947,0.62617888,0.024368854
129.4608412,0.626189289,0.024368345
129.4683053,0.626200161,0.024367811
129.4757694,0.626211033,0.024367276
129.4832335,0.626221906,0.024366738
129.4906977,0.626232778,0.024366197
129.5043609,0.626252679,0.024365228
129.5180242,0.626272582,0.024364253
129.5316875,0.626292484,0.024363269
129.5453508,0.626312386,0.02436229
129.5525885,0.626322929,0.024361777
129.5598262,0.626333471,0.024361261
129.5670639,0.626344014,0.024360743
129.5743016,0.626354557,0.024360223
129.5815393,0.6263651,0.024359701
129.588777,0.626375643,0.024359179
129.5960147,0.626386186,0.024358667
129.6032524,0.626396729,0.024358153
129.6105294,0.626407329,0.024357634
129.6178064,0.62641793,0.024357112
129.6250834,0.62642853,0.024356589
129.6323604,0.626439131,0.024356064
129.6540894,0.626470784,0.024354517
129.6758184,0.626502437,0.024352959
129.6975474,0.626534091,0.024351407
129.7192764,0.626565746,0.024349854
129.729679,0.6265809,0.024349103
129.7400815,0.626596054,0.024348363
129.7504841,0.626611209,0.024347624
129.7608866,0.626626364,0.024346881
129.7712892,0.626641518,0.024346133
129.7816917,0.626656673,0.024345382
129.7920943,0.626671828,0.024344647
129.8024968,0.626686983,0.024343907
129.8082129,0.626695311,0.024343498
129.813929,0.626703638,0.024343088
129.8196451,0.626711966,0.024342677
129.8253612,0.626720294,0.024342265
129.8310773,0.626728621,0.024341854
129.8367933,0.626736949,0.02434145
129.8425094,0.626745277,0.024341045
129.8482255,0.626753604,0.024340638
129.8540684,0.626762117,0.024340221
129.8599112,0.626770629,0.024339803
129.8657541,0.626779142,0.024339383
129.8715969,0.626787655,0.024338962
129.8815802,0.626802199,0.024338247
129.8915636,0.626816745,0.02433754
129.9015469,0.62683129,0.024336829
129.9115302,0.626845835,0.024336114
129.9215136,0.62686038,0.024335395
129.9314969,0.626874926,0.024334682
129.9414802,0.626889471,0.024333975
129.9514635,0.626904017,0.024333263
129.954615,0.626908608,0.024333038
129.9577665,0.6269132,0.024332812
129.960918,0.626917792,0.024332586
129.9640695,0.626922384,0.024332359
129.967221,0.626926975,0.024332132
129.9703725,0.626931567,0.024331905
129.973524,0.626936159,0.024331677
129.9766755,0.626940751,0.024331453
129.980121,0.626945771,0.02433121
129.9835665,0.626950791,0.024330966
129.987012,0.626955811,0.024330722
129.9904574,0.626960831,0.024330477
129.9967868,0.626970053,0.024330027
130.0031162,0.626979275,0.024329574
130.0094455,0.626988498,0.024329121
130.0157749,0.62699772,0.024328665
130.0221042,0.627006942,0.024328208
130.0284336,0.627016164,0.02432776
130.0347629,0.627025386,0.024327312
130.0410923,0.627034609,0.024326863
130.046967,0.627043168,0.024326444
130.0528416,0.627051728,0.024326024
130.0587163,0.627060288,0.024325603
130.064591,0.627068848,0.02432518
130.0762552,0.627085844,0.024324346
130.0879194,0.62710284,0.024323519
130.0995837,0.627119836,0.024322688
130.1112479,0.627136832,0.024321851
130.1205653,0.627150409,0.02432118
130.1298827,0.627163986,0.024320522
130.1392001,0.627177563,0.02431986
130.1485176,0.62719114,0.024319196
130.157835,0.627204717,0.024318527
130.1671524,0.627218294,0.024317855
130.1764698,0.627231871,0.024317197
130.1857872,0.627245449,0.024316536
130.1941581,0.627257647,0.02431594
130.202529,0.627269845,0.02431534
130.2108999,0.627282043,0.024314738
130.2192708,0.627294241,0.024314139
130.2262174,0.627304364,0.024313648
130.233164,0.627314487,0.024313156
130.2401106,0.62732461,0.024312662
130.2470573,0.627334733,0.024312165
130.2632287,0.627358299,0.024311003
130.2794,0.627381865,0.024309858
130.2955714,0.627405431,0.024308706
130.3117428,0.627428998,0.024307543
130.3192963,0.627440005,0.024307008
130.3268498,0.627451013,0.024306474
130.3344033,0.627462021,0.024305938
130.3419568,0.627473029,0.024305399
130.3445658,0.627476831,0.024305212
130.3471747,0.627480633,0.024305025
130.3497836,0.627484435,0.024304838
130.3523926,0.627488238,0.024304651
130.3550015,0.62749204,0.024304463
130.3576105,0.627495842,0.024304275
130.3602194,0.627499644,0.024304087
130.3628283,0.627503446,0.024303901
130.3651094,0.62750677,0.02430374
130.3673905,0.627510095,0.024303579
130.3696716,0.627513419,0.024303418
130.3719527,0.627516744,0.024303257
130.3833583,0.627533366,0.024302448
130.3947638,0.627549988,0.024301634
130.4061693,0.62756661,0.024300814
130.4175748,0.627583232,0.024300004
130.4252523,0.627594421,0.024299461
130.4329297,0.627605611,0.024298915
130.4406072,0.6276168,0.024298367
130.4482846,0.627627989,0.024297817
130.4559621,0.627639179,0.024297265
130.4636395,0.627650368,0.02429672
130.471317,0.627661557,0.024296178
130.4789944,0.627672747,0.024295633
130.4860629,0.627683049,0.024295129
130.4931314,0.627693351,0.024294624
130.5002,0.627703653,0.024294116
130.5072685,0.627713955,0.024293607
130.5141723,0.627724018,0.024293121
130.5210762,0.62773408,0.024292633
130.5279801,0.627744142,0.024292143
130.5348839,0.627754205,0.024291651
130.5386465,0.627759689,0.024291383
130.542409,0.627765173,0.024291113
130.5461716,0.627770657,0.024290843
130.5499341,0.62777614,0.024290573
130.5536967,0.627781624,0.024290301
130.5574592,0.627787108,0.024290034
130.5612218,0.627792592,0.024289769
130.5649843,0.627798076,0.024289504
130.569947,0.62780531,0.024289153
130.5749097,0.627812543,0.024288801
130.5798725,0.627819777,0.024288448
130.5848352,0.62782701,0.024288094
130.5972169,0.627845057,0.024287206
130.6095987,0.627863104,0.024286325
130.6219804,0.627881151,0.024285449
130.6343622,0.627899199,0.024284567
130.6467439,0.627917246,0.024283679
130.6591257,0.627935294,0.024282799
130.6715074,0.627953342,0.024281923
130.6838891,0.62797139,0.024281041
130.6954889,0.627988298,0.024280209
130.7070887,0.628005207,0.024279385
130.7186885,0.628022115,0.024278565
130.7302883,0.628039024,0.02427774
130.7426266,0.628057009,0.024276856
130.7549649,0.628074995,0.024275978
130.7673032,0.62809298,0.024275106
130.7796415,0.628110966,0.024274228
130.7904926,0.628126784,0.024273451
130.8013437,0.628142602,0.024272677
130.8121948,0.62815842,0.024271911
130.8230459,0.628174238,0.024271141
130.8350182,0.628191691,0.024270286
130.8469905,0.628209144,0.024269428
130.8589629,0.628226597,0.024268584
130.8709352,0.62824405,0.024267735
130.8839037,0.628262955,0.024266809
130.8968721,0.628281861,0.024265882
130.9098406,0.628300767,0.024264967
130.9228091,0.628319673,0.024264046
130.9323968,0.62833365,0.024263361
130.9419846,0.628347628,0.024262672
130.9515723,0.628361605,0.024261997
130.9611601,0.628375583,0.02426132
130.9707478,0.628389561,0.024260639
130.9803356,0.628403539,0.024259954
130.9899233,0.628417517,0.024259265
130.9995111,0.628431495,0.02425859
131.0093952,0.628445905,0.024257892
131.0192793,0.628460315,0.024257189
131.0291634,0.628474725,0.024256483
131.0390475,0.628489136,0.024255773
131.05788,0.628516593,0.024254446
131.0767126,0.62854405,0.024253105
131.0955451,0.628571508,0.024251766
131.1143777,0.628598966,0.024250433
131.1253063,0.6286149,0.024249653
131.1362349,0.628630834,0.024248869
131.1471636,0.628646768,0.024248101
131.1580922,0.628662703,0.024247328
131.1690208,0.628678637,0.024246551
131.1799494,0.628694572,0.024245768
131.1908781,0.628710507,0.024244994
131.2018067,0.628726441,0.024244223
131.2111314,0.628740038,0.024243562
131.2204561,0.628753634,0.024242897
131.2297808,0.628767231,0.024242229
131.2391056,0.628780827,0.02424157
131.2463571,0.628791401,0.024241059
131.2536086,0.628801974,0.024240546
131.2608601,0.628812548,0.024240032
131.2681116,0.628823122,0.024239515
131.2753631,0.628833695,0.024238996
131.2826146,0.628844269,0.024238477
131.2898661,0.628854843,0.024237968
131.2971176,0.628865417,0.024237457
131.3024953,0.628873259,0.024237077
131.307873,0.6288811,0.024236695
131.3132506,0.628888942,0.024236312
131.3186283,0.628896784,0.024235928
131.324006,0.628904625,0.024235543
131.3293837,0.628912467,0.024235157
131.3347614,0.628920309,0.02423478
131.3401391,0.62892815,0.024234402
131.3457849,0.628936383,0.024234004
131.3514307,0.628944616,0.024233604
131.3570766,0.628952849,0.024233204
131.3627224,0.628961082,0.024232802
131.3694468,0.628970888,0.024232321
131.3761712,0.628980693,0.024231839
131.3828956,0.628990499,0.024231364
131.38962,0.629000305,0.024230892
131.3963444,0.629010111,0.024230417
131.4030688,0.629019917,0.024229941
131.4097933,0.629029723,0.024229463
131.4165177,0.629039529,0.024228983
131.4224638,0.6290482,0.024228557
131.4284099,0.629056871,0.024228134
131.434356,0.629065542,0.024227716
131.4403022,0.629074213,0.024227298
131.4462483,0.629082885,0.024226878
131.4521944,0.629091556,0.024226457
131.4581406,0.629100227,0.024226034
131.4640867,0.629108899,0.02422561
131.475325,0.629125288,0.024224805
131.4865632,0.629141677,0.024224016
131.4978015,0.629158066,0.024223223
131.5090398,0.629174455,0.024222424
131.5170867,0.629186191,0.024221849
131.5251337,0.629197926,0.024221275
131.5331806,0.629209661,0.02422071
131.5412275,0.629221397,0.024220143
131.547365,0.629230348,0.024219709
131.5535025,0.629239299,0.024219273
131.55964,0.62924825,0.024218836
131.5657776,0.629257201,0.024218397
131.5719151,0.629266152,0.024217957
131.5780526,0.629275103,0.024217527
131.5841901,0.629284054,0.024217096
131.5903276,0.629293005,0.024216663
131.5967292,0.629302341,0.02421621
131.6031308,0.629311677,0.024215755
131.6095323,0.629321014,0.024215299
131.6159339,0.62933035,0.024214841
131.6231845,0.629340925,0.024214326
131.6304351,0.629351499,0.024213818
131.6376857,0.629362074,0.024213307
131.6449363,0.629372649,0.024212794
131.6521869,0.629383224,0.024212279
131.6594375,0.629393799,0.024211762
131.6666881,0.629404374,0.024211243
131.6739387,0.629414949,0.024210732
131.6808216,0.629424987,0.024210249
